0 200 0.0300853 87 113 0 
0.005 200 27.4821 87 113 0 
0.01 200 27.3445 58 142 0 
0.015 200 27.4574 51 149 0 
0.02 200 27.4386 27 173 0 
0.025 200 27.689 23 177 0 
0.03 200 27.3708 19 181 0 
0.035 200 27.4464 16 184 0 
0.04 200 27.8732 13 187 0 
0.045 200 27.5382 11 189 0 
0.05 200 27.3782 10 190 0 
0.055 200 27.8267 10 190 0 
0.06 200 27.4276 10 190 0 
0.065 200 27.6934 9 191 0 
0.07 200 27.498 9 191 0 
0.075 200 27.3811 9 191 0 
0.08 200 27.4143 9 191 0 
0.085 200 27.8069 9 191 0 
0.09 200 27.7163 9 191 0 
0.095 200 27.8662 9 191 0 
0.1 200 27.701 9 191 0 
0.105 200 28.1009 9 191 0 
0.11 200 27.6693 9 191 0 
0.115 200 27.2984 9 191 0 
0.12 200 27.7808 9 191 0 
0.125 200 27.3228 9 191 0 
0.13 200 27.7543 9 191 0 
0.135 200 27.7541 9 191 0 
0.14 200 27.7102 9 191 0 
0.145 200 27.7728 9 191 0 
0.15 200 27.6817 9 191 0 
0.155 200 27.748 9 191 0 
0.16 200 27.6754 9 191 0 
0.165 200 27.7253 9 191 0 
0.17 200 27.6784 9 191 0 
0.175 200 27.6942 9 191 0 
0.18 200 27.6767 9 191 0 
0.185 200 27.67 9 191 0 
0.19 200 27.6768 9 191 0 
0.195 200 27.4848 9 191 0 
0.2 200 27.6701 9 191 0 
0.205 200 27.6353 9 191 0 
0.21 200 27.5805 9 191 0 
0.215 200 27.6282 9 191 0 
0.22 200 27.3156 9 191 0 
0.225 200 27.6261 9 191 0 
0.23 200 27.4542 9 191 0 
0.235 200 27.6223 9 191 0 
0.24 200 27.6104 9 191 0 
0.245 200 27.6028 9 191 0 
0.25 200 27.5975 9 191 0 
0.255 200 27.595 9 191 0 
0.26 200 27.5951 9 191 0 
0.265 200 27.5966 9 191 0 
0.27 200 27.5009 9 191 0 
0.275 200 27.6058 9 191 0 
0.28 200 27.4009 9 191 0 
0.285 200 27.4479 9 191 0 
0.29 200 27.3178 9 191 0 
0.295 200 27.3727 9 191 0 
0.3 200 27.3128 9 191 0 
0.305 200 27.3549 9 191 0 
0.31 200 27.3278 9 191 0 
0.315 200 27.339 9 191 0 
0.32 200 27.3351 9 191 0 
0.325 200 27.3598 9 191 0 
0.33 200 27.3855 9 191 0 
0.335 200 27.4579 9 191 0 
0.34 200 27.5396 9 191 0 
0.345 200 27.6647 9 191 0 
0.35 200 27.6682 9 191 0 
0.355 200 27.6642 9 191 0 
0.36 200 27.6602 9 191 0 
0.365 200 27.6545 9 191 0 
0.37 200 27.6409 9 191 0 
0.375 200 27.632 9 191 0 
0.38 200 27.6129 9 191 0 
0.385 200 27.6001 9 191 0 
0.39 200 27.5892 9 191 0 
0.395 200 27.5787 9 191 0 
0.4 200 27.571 9 191 0 
0.405 200 27.5635 9 191 0 
0.41 200 27.5573 9 191 0 
0.415 200 27.552 9 191 0 
0.42 200 27.5449 9 191 0 
0.425 200 27.5386 9 191 0 
0.43 200 27.5339 9 191 0 
0.435 200 27.5255 9 191 0 
0.44 200 27.5206 9 191 0 
0.445 200 27.5166 9 191 0 
0.45 200 27.5157 9 191 0 
0.455 200 27.514 9 191 0 
0.46 200 27.5215 9 191 0 
0.465 200 27.5354 9 191 0 
0.47 200 27.5546 9 191 0 
0.475 200 27.5811 9 191 0 
0.48 200 27.6131 9 191 0 
0.485 200 27.6487 9 191 0 
0.49 200 27.7005 9 191 0 
0.495 200 27.7002 9 191 0 
0.5 200 27.6951 9 191 0 
0.505 200 27.6921 9 191 0 
0.51 200 27.6812 9 191 0 
0.515 200 27.6758 9 191 0 
0.52 200 27.671 9 191 0 
0.525 200 27.6588 9 191 0 
0.53 200 27.6517 9 191 0 
0.535 200 27.6444 9 191 0 
0.54 200 27.6359 9 191 0 
0.545 200 27.6295 9 191 0 
0.55 200 27.6244 9 191 0 
0.555 200 27.6199 9 191 0 
0.56 200 27.6157 9 191 0 
0.565 200 27.6126 9 191 0 
0.57 200 27.6095 9 191 0 
0.575 200 27.6068 9 191 0 
0.58 200 27.6038 9 191 0 
0.585 200 27.6012 9 191 0 
0.59 200 27.599 9 191 0 
0.595 200 27.597 9 191 0 
0.6 200 27.594 9 191 0 
0.605 200 27.5905 9 191 0 
0.61 200 27.5872 9 191 0 
0.615 200 27.5842 9 191 0 
0.62 200 27.5815 9 191 0 
0.625 200 27.5798 9 191 0 
0.63 200 27.5779 9 191 0 
0.635 200 27.575 9 191 0 
0.64 200 27.5744 9 191 0 
0.645 200 27.5733 9 191 0 
0.65 200 27.5723 9 191 0 
0.655 200 27.5696 9 191 0 
0.66 200 27.5675 9 191 0 
0.665 200 27.5655 9 191 0 
0.67 200 27.5639 9 191 0 
0.675 200 27.5616 9 191 0 
0.68 200 27.5597 9 191 0 
0.685 200 27.5578 9 191 0 
0.69 200 27.5561 9 191 0 
0.695 200 27.5547 9 191 0 
0.7 200 27.5531 9 191 0 
0.705 200 27.5514 9 191 0 
0.71 200 27.5501 9 191 0 
0.715 200 27.5488 9 191 0 
0.72 200 27.548 9 191 0 
0.725 200 27.547 9 191 0 
0.73 200 27.5448 9 191 0 
0.735 200 27.5429 9 191 0 
0.74 200 27.5411 9 191 0 
0.745 200 27.5394 9 191 0 
0.75 200 27.5379 9 191 0 
0.755 200 27.5366 9 191 0 
0.76 200 27.5337 9 191 0 
0.765 200 27.5312 9 191 0 
0.77 200 27.5289 9 191 0 
0.775 200 27.5266 9 191 0 
0.78 200 27.5245 9 191 0 
0.785 200 27.5226 9 191 0 
0.79 200 27.5209 9 191 0 
0.795 200 27.5192 9 191 0 
0.8 200 27.5179 9 191 0 
0.805 200 27.5167 9 191 0 
0.81 200 27.5155 9 191 0 
0.815 200 27.5145 9 191 0 
0.82 200 27.5135 9 191 0 
0.825 200 27.5113 9 191 0 
0.83 200 27.5078 9 191 0 
0.835 200 27.5027 9 191 0 
0.84 200 27.4942 9 191 0 
0.845 200 27.4819 9 191 0 
0.85 200 27.4737 9 191 0 
0.855 200 27.4669 9 191 0 
0.86 200 27.4559 9 191 0 
0.865 200 27.4491 9 191 0 
0.87 200 27.4444 9 191 0 
0.875 200 27.441 9 191 0 
0.88 200 27.438 9 191 0 
0.885 200 27.4356 9 191 0 
0.89 200 27.4338 9 191 0 
0.895 200 27.4325 9 191 0 
0.9 200 27.4316 9 191 0 
0.905 200 27.4309 9 191 0 
0.91 200 27.4309 9 191 0 
0.915 200 27.4312 9 191 0 
0.92 200 27.4319 9 191 0 
0.925 200 27.4327 9 191 0 
0.93 200 27.4337 9 191 0 
0.935 200 27.434 9 191 0 
0.94 200 27.4347 9 191 0 
0.945 200 27.4356 9 191 0 
0.95 200 27.4365 9 191 0 
0.955 200 27.4378 9 191 0 
0.96 200 27.439 9 191 0 
0.965 200 27.4404 9 191 0 
0.97 200 27.4417 9 191 0 
0.975 200 27.4433 9 191 0 
0.98 200 27.4448 9 191 0 
0.985 200 27.4463 9 191 0 
0.99 200 27.4477 9 191 0 
0.995 200 27.4502 9 191 0 
1 200 27.4523 9 191 0 
1.005 200 27.4542 9 191 0 
1.01 200 27.456 9 191 0 
1.015 200 27.4577 9 191 0 
1.02 200 27.4592 9 191 0 
1.025 200 27.4606 9 191 0 
1.03 200 27.4618 9 191 0 
1.035 200 27.4629 9 191 0 
1.04 200 27.4639 9 191 0 
1.045 200 27.4648 9 191 0 
1.05 200 27.4657 9 191 0 
1.055 200 27.4664 9 191 0 
1.06 200 27.4671 9 191 0 
1.065 200 27.4676 9 191 0 
1.07 200 27.4681 9 191 0 
1.075 200 27.4685 9 191 0 
1.08 200 27.4688 9 191 0 
1.085 200 27.4691 9 191 0 
1.09 200 27.4692 9 191 0 
1.095 200 27.4694 9 191 0 
1.1 200 27.4695 9 191 0 
1.105 200 27.4696 9 191 0 
1.11 200 27.4697 9 191 0 
1.115 200 27.4697 9 191 0 
1.12 200 27.4697 9 191 0 
1.125 200 27.4697 9 191 0 
1.13 200 27.4696 9 191 0 
1.135 200 27.4696 9 191 0 
1.14 200 27.4695 9 191 0 
1.145 200 27.4694 9 191 0 
1.15 200 27.4692 9 191 0 
1.155 200 27.469 9 191 0 
1.16 200 27.4698 9 191 0 
1.165 200 27.47 9 191 0 
1.17 200 27.4701 9 191 0 
1.175 200 27.4699 9 191 0 
1.18 200 27.4698 9 191 0 
1.185 200 27.4698 9 191 0 
1.19 200 27.47 9 191 0 
1.195 200 27.4702 9 191 0 
1.2 200 27.4705 9 191 0 
1.205 200 27.4707 9 191 0 
1.21 200 27.471 9 191 0 
1.215 200 27.4711 9 191 0 
1.22 200 27.4712 9 191 0 
1.225 200 27.4712 9 191 0 
1.23 200 27.4712 9 191 0 
1.235 200 27.4717 9 191 0 
1.24 200 27.472 9 191 0 
1.245 200 27.4723 9 191 0 
1.25 200 27.4725 9 191 0 
1.255 200 27.4725 9 191 0 
1.26 200 27.4726 9 191 0 
1.265 200 27.4716 9 191 0 
1.27 200 27.4707 9 191 0 
1.275 200 27.4699 9 191 0 
1.28 200 27.4694 9 191 0 
1.285 200 27.4689 9 191 0 
1.29 200 27.4684 9 191 0 
1.295 200 27.468 9 190 1 
1.3 200 27.4676 9 190 1 
1.305 200 27.467 9 190 1 
1.31 200 27.4665 9 190 1 
1.315 200 27.466 9 190 1 
1.32 200 27.4655 9 189 2 
1.325 200 27.4655 9 189 2 
1.33 200 27.4655 9 189 2 
1.335 200 27.4655 9 189 2 
1.34 200 27.4654 9 189 2 
1.345 200 27.4653 9 188 3 
1.35 200 27.4653 9 188 3 
1.355 200 27.4651 9 188 3 
1.36 200 27.4668 9 188 3 
1.365 200 27.4673 9 188 3 
1.37 200 27.4675 9 188 3 
1.375 200 27.4677 9 188 3 
1.38 200 27.468 9 188 3 
1.385 200 27.4682 9 188 3 
1.39 200 27.4686 9 187 4 
1.395 200 27.469 9 187 4 
1.4 200 27.4695 9 187 4 
1.405 200 27.4699 9 186 5 
1.41 200 27.4703 9 186 5 
1.415 200 27.4707 9 186 5 
1.42 200 27.471 9 186 5 
1.425 200 27.4713 9 186 5 
1.43 200 27.4716 9 184 7 
1.435 200 27.4717 9 184 7 
1.44 200 27.4719 9 184 7 
1.445 200 27.4721 9 184 7 
1.45 200 27.4722 9 184 7 
1.455 200 27.4724 9 184 7 
1.46 200 27.4726 9 183 8 
1.465 200 27.4728 9 183 8 
1.47 200 27.4733 9 183 8 
1.475 200 27.474 9 182 9 
1.48 200 27.4749 9 182 9 
1.485 200 27.4756 9 182 9 
1.49 200 27.4763 9 182 9 
1.495 200 27.4768 9 182 9 
1.5 200 27.4773 9 182 9 
1.505 200 27.4778 9 182 9 
1.51 200 27.4783 9 181 10 
1.515 200 27.4789 9 181 10 
1.52 200 27.4794 9 181 10 
1.525 200 27.4796 9 181 10 
1.53 200 27.4785 9 181 10 
1.535 200 27.4776 9 181 10 
1.54 200 27.4768 9 181 10 
1.545 200 27.4761 9 181 10 
1.55 200 27.4756 9 181 10 
1.555 200 27.4751 9 181 10 
1.56 200 27.4748 9 181 10 
1.565 200 27.4746 9 181 10 
1.57 200 27.4745 9 181 10 
1.575 200 27.4745 9 181 10 
1.58 200 27.4745 9 181 10 
1.585 200 27.4745 9 181 10 
1.59 200 27.4746 9 181 10 
1.595 200 27.4747 9 181 10 
1.6 200 27.4748 9 181 10 
1.605 200 27.4749 9 181 10 
1.61 200 27.4751 9 180 11 
1.615 200 27.4753 9 180 11 
1.62 200 27.4755 9 180 11 
1.625 200 27.4757 9 180 11 
1.63 200 27.4759 9 179 12 
1.635 200 27.4762 9 179 12 
1.64 200 27.4764 9 178 13 
1.645 200 27.4767 9 178 13 
1.65 200 27.4769 9 178 13 
1.655 200 27.4772 9 178 13 
1.66 200 27.4775 9 178 13 
1.665 200 27.4778 9 178 13 
1.67 200 27.4781 9 178 13 
1.675 200 27.4783 9 178 13 
1.68 200 27.4785 9 178 13 
1.685 200 27.4786 9 178 13 
