0 150 0.358339 95 105 0 
0.005 150 16.4022 95 105 0 
0.01 150 16.3462 82 118 0 
0.015 150 16.5779 80 120 0 
0.02 150 16.4338 76 124 0 
0.025 150 16.4148 72 128 0 
0.03 150 16.514 69 131 0 
0.035 150 16.7988 68 132 0 
0.04 150 16.455 64 136 0 
0.045 150 16.3971 63 137 0 
0.05 150 16.3954 62 138 0 
0.055 150 16.7112 61 139 0 
0.06 150 16.4614 57 143 0 
0.065 150 16.6186 57 143 0 
0.07 150 16.6127 57 143 0 
0.075 150 16.718 57 143 0 
0.08 150 16.5162 57 143 0 
0.085 150 16.7638 57 143 0 
0.09 150 16.3457 56 144 0 
0.095 150 16.4466 56 144 0 
0.1 150 16.5438 56 144 0 
0.105 150 16.7111 56 144 0 
0.11 150 16.459 55 145 0 
0.115 150 16.7032 55 145 0 
0.12 150 16.7466 55 145 0 
0.125 150 16.739 55 145 0 
0.13 150 16.6113 55 145 0 
0.135 150 16.9381 55 145 0 
0.14 150 16.6334 55 145 0 
0.145 150 16.7008 55 145 0 
0.15 150 16.6502 55 145 0 
0.155 150 16.368 55 145 0 
0.16 150 16.5773 55 145 0 
0.165 150 16.8522 55 145 0 
0.17 150 16.5593 55 145 0 
0.175 150 16.3157 55 145 0 
0.18 150 16.6083 55 145 0 
0.185 150 16.335 55 145 0 
0.19 150 16.6133 55 145 0 
0.195 150 16.3321 55 145 0 
0.2 150 16.6018 55 145 0 
0.205 150 16.4507 55 145 0 
0.21 150 16.6169 55 145 0 
0.215 150 16.4476 55 145 0 
0.22 150 16.5545 55 145 0 
0.225 150 16.5382 55 145 0 
0.23 150 16.3174 55 145 0 
0.235 150 16.5581 55 145 0 
0.24 150 16.4625 55 145 0 
0.245 150 16.6939 55 145 0 
0.25 150 16.6329 55 145 0 
0.255 150 16.7565 55 145 0 
0.26 150 16.63 55 145 0 
0.265 150 16.733 55 145 0 
0.27 150 16.5406 55 145 0 
0.275 150 16.6495 55 145 0 
0.28 150 16.4578 54 146 0 
0.285 150 16.5495 54 146 0 
