192 100 21.5539 0 45 161 
192.005 100 21.5559 0 45 161 
192.01 100 21.3673 0 46 161 
192.015 100 21.3692 0 46 161 
192.02 100 21.3708 0 46 161 
192.025 100 21.372 0 46 161 
192.03 100 21.3735 0 46 161 
192.035 100 21.3752 0 46 161 
192.04 100 21.3772 0 46 161 
192.045 100 21.3794 0 46 161 
192.05 100 21.3819 0 46 161 
192.055 100 21.3846 0 46 161 
192.06 100 21.3874 0 46 161 
192.065 100 21.3902 0 46 161 
192.07 100 21.3932 0 46 161 
192.075 100 21.3962 0 46 161 
192.08 100 21.3993 0 46 161 
192.085 100 21.4024 0 46 161 
192.09 100 21.4056 0 46 161 
192.095 100 21.4087 0 46 161 
192.1 100 21.4119 0 46 161 
192.105 100 21.4151 0 46 161 
192.11 100 21.4182 0 46 161 
192.115 100 21.4214 0 46 161 
192.12 100 21.4245 0 46 161 
192.125 100 21.4276 0 46 161 
192.13 100 21.4307 0 46 161 
192.135 100 21.4338 0 46 161 
192.14 100 21.4368 0 46 161 
192.145 100 21.4398 0 46 161 
192.15 100 21.4428 0 46 161 
192.155 100 21.4458 0 46 161 
192.16 100 21.4488 0 46 161 
192.165 100 21.4517 0 46 161 
192.17 100 21.4546 0 46 161 
192.175 100 21.4574 0 46 161 
192.18 100 21.4603 0 46 161 
192.185 100 21.4631 0 46 161 
192.19 100 21.466 0 46 161 
192.195 100 21.4689 0 46 161 
192.2 100 21.4718 0 46 161 
192.205 100 21.4747 0 46 161 
192.21 100 21.4777 0 46 161 
192.215 100 21.4808 0 46 161 
192.22 100 21.484 0 46 161 
192.225 100 21.4871 0 46 161 
192.23 100 21.4903 0 46 161 
192.235 100 21.4933 0 46 161 
192.24 100 21.4963 0 46 161 
192.245 100 21.4982 0 46 161 
192.25 100 21.4969 0 46 161 
192.255 100 21.4956 0 46 161 
192.26 100 21.4944 0 46 161 
192.265 100 21.4931 0 46 161 
192.27 100 21.4919 0 46 161 
192.275 100 21.4908 0 46 161 
192.28 100 21.4896 0 46 161 
192.285 100 21.4885 0 46 161 
192.29 100 21.4874 0 46 161 
192.295 100 21.4864 0 46 161 
192.3 100 21.4854 0 46 161 
192.305 100 21.4844 0 46 161 
192.31 100 21.4834 0 46 161 
192.315 100 21.4824 0 46 161 
192.32 100 21.4815 0 46 161 
192.325 100 21.4805 0 46 161 
192.33 100 21.4797 0 46 161 
192.335 100 21.4788 0 46 161 
192.34 100 21.478 0 46 161 
192.345 100 21.4772 0 46 161 
192.35 100 21.4764 0 46 161 
192.355 100 21.4757 0 46 161 
192.36 100 21.4749 0 46 161 
192.365 100 21.4742 0 46 161 
192.37 100 21.4735 0 46 161 
192.375 100 21.4728 0 46 161 
192.38 100 21.4721 0 46 161 
192.385 100 21.4714 0 46 161 
192.39 100 21.4708 0 46 161 
192.395 100 21.4701 0 46 161 
192.4 100 21.4694 0 46 161 
192.405 100 21.4687 0 46 161 
192.41 100 21.2774 0 47 161 
192.415 100 21.2761 0 47 161 
192.42 100 21.2745 0 47 161 
192.425 100 21.2728 0 47 161 
192.43 100 21.2712 0 47 161 
192.435 100 21.2696 0 47 161 
192.44 100 21.268 0 47 161 
192.445 100 21.2662 0 47 161 
192.45 100 21.2644 0 47 161 
192.455 100 21.2625 0 47 161 
192.46 100 21.2606 0 47 161 
192.465 100 21.2587 0 47 161 
192.47 100 21.2567 0 47 161 
192.475 100 21.2548 0 47 161 
192.48 100 21.2528 0 47 161 
192.485 100 21.2508 0 47 161 
